Time,Light,PMA 0.5 uM (1),PMA 0.5 uM (2),PMA 0.5 uM (3),PMA 0.5 uM (4),PMA 1 uM (1),PMA 1 uM (2),PMA 1 uM (3),PMA 1 uM (4),PMA 3 uM (1),PMA 3 uM (2),PMA 3 uM (3),PMA 3 uM (4),EGF 30 ng/ml (1),EGF 30 ng/ml (2),EGF 30 ng/ml (3),EGF 30 ng/ml (4),EGF 50 ng/ml (1),EGF 50 ng/ml (2),EGF 50 ng/ml (3),EGF 50 ng/ml (4),EGF 80 ng/ml (1),EGF 80 ng/ml (2),EGF 80 ng/ml (3),EGF 80 ng/ml (4),Ro-318220 2 uM (1),Ro-318220 2 uM (2),Ro-318220 2 uM (3),Ro-318220 2 uM (4),Ro-318220 5 uM (1),Ro-318220 5 uM (2),Ro-318220 5 uM (3),Ro-318220 5 uM (4),Ro-318220 8 uM (1),Ro-318220 8 uM (2),Ro-318220 8 uM (3),Ro-318220 8 uM (4),Control DMSO (1),Control DMSO (2),Control DMSO (3),Control DMSO (4)
66.43500000000006,0.0,10957.0,10814.0,10446.0,10057.0,9327.0,10132.0,9273.0,8679.0,8734.0,9877.0,9859.0,9279.0,9866.0,10750.0,10713.0,10100.0,9975.0,9771.0,8655.0,8013.0,13825.0,14300.0,13505.0,13264.0,3418.0,3064.0,2968.0,2666.0,645.0,727.0,741.0,1084.0,541.0,500.0,484.0,477.0,5323.0,5223.0,4957.0,4645.0
67.46500000000006,0.0,11384.0,11529.0,11005.0,10668.0,10141.0,10982.0,9934.0,9391.0,9313.0,10564.0,10359.0,10068.0,10934.0,11813.0,12021.0,11546.0,11316.0,11150.0,10016.0,9482.0,15514.0,15993.0,15384.0,15098.0,3689.0,3295.0,3170.0,2852.0,670.0,714.0,761.0,1036.0,550.0,507.0,498.0,464.0,6209.0,5982.0,5886.0,5570.0
68.49500000000006,0.0,11989.0,12141.0,11552.0,11264.0,11036.0,11763.0,10789.0,10441.0,10021.0,11361.0,11316.0,10909.0,12111.0,13252.0,13509.0,12895.0,12773.0,12777.0,11671.0,11116.0,17177.0,17886.0,17211.0,16993.0,4189.0,3789.0,3593.0,3427.0,650.0,709.0,759.0,1041.0,514.0,505.0,470.0,448.0,7198.0,6841.0,6750.0,6659.0
69.52500000000006,0.0,12777.0,12913.0,12359.0,11998.0,11984.0,12625.0,11732.0,11336.0,10684.0,12229.0,12188.0,11711.0,13157.0,14373.0,14777.0,14150.0,14257.0,14213.0,13084.0,12654.0,18732.0,19577.0,18964.0,18709.0,4809.0,4414.0,4273.0,4089.0,666.0,743.0,755.0,1048.0,520.0,505.0,475.0,448.0,8102.0,7643.0,7718.0,7636.0
70.55500000000006,0.0,13455.0,13579.0,13004.0,12650.0,12877.0,13539.0,12539.0,12370.0,11430.0,13029.0,12852.0,12505.0,14277.0,15564.0,16077.0,15350.0,15546.0,15638.0,14477.0,14182.0,20182.0,21245.0,20539.0,20532.0,5498.0,5034.0,4970.0,4811.0,650.0,743.0,766.0,1093.0,500.0,473.0,457.0,461.0,8770.0,8405.0,8498.0,8473.0
71.58500000000006,0.0,14059.0,14263.0,13589.0,13164.0,13627.0,14227.0,13177.0,13193.0,12084.0,13564.0,13489.0,13195.0,14830.0,16334.0,16927.0,16241.0,16554.0,16607.0,15518.0,15332.0,21407.0,22416.0,21573.0,21743.0,6245.0,5791.0,5655.0,5561.0,645.0,732.0,789.0,1093.0,518.0,491.0,468.0,420.0,9239.0,8852.0,9064.0,9170.0
72.61500000000007,1.0,14639.0,14925.0,14138.0,13789.0,14241.0,14850.0,13896.0,14029.0,12511.0,14418.0,14013.0,13786.0,15555.0,16966.0,17620.0,17020.0,17588.0,17754.0,16470.0,16459.0,22186.0,23418.0,22657.0,22750.0,6823.0,6477.0,6361.0,6375.0,657.0,707.0,791.0,1175.0,541.0,507.0,468.0,455.0,9664.0,9375.0,9523.0,9650.0
73.64500000000007,1.0,15079.0,15563.0,14818.0,14325.0,14855.0,15446.0,14495.0,14709.0,13004.0,14927.0,14609.0,14284.0,15902.0,17475.0,18232.0,17789.0,18188.0,18602.0,17352.0,17441.0,22950.0,24232.0,23491.0,23639.0,7345.0,7009.0,6861.0,7014.0,680.0,709.0,768.0,1170.0,516.0,484.0,486.0,450.0,9864.0,9659.0,9895.0,10025.0
74.67500000000007,1.0,15480.0,15955.0,15095.0,14711.0,15329.0,15859.0,14975.0,15468.0,13482.0,15311.0,14943.0,14820.0,16425.0,18050.0,18695.0,18186.0,18973.0,19364.0,18070.0,18584.0,23486.0,24850.0,24232.0,24334.0,7966.0,7607.0,7457.0,7691.0,677.0,718.0,795.0,1200.0,502.0,500.0,475.0,448.0,10164.0,9791.0,10132.0,10352.0
75.70500000000007,1.0,15639.0,15950.0,15227.0,14786.0,15623.0,15920.0,15070.0,15439.0,13518.0,15338.0,14996.0,14761.0,16159.0,17943.0,18523.0,18082.0,18809.0,19252.0,18104.0,18545.0,23189.0,24609.0,23955.0,24193.0,8164.0,7834.0,7741.0,8009.0,641.0,734.0,800.0,1248.0,484.0,466.0,473.0,436.0,9825.0,9598.0,9880.0,10148.0
76.73500000000007,1.0,15263.0,15295.0,14871.0,14388.0,15298.0,15363.0,14639.0,15014.0,13161.0,14696.0,14252.0,14295.0,15402.0,17023.0,17854.0,17346.0,18036.0,18357.0,17223.0,17730.0,22289.0,23520.0,22807.0,23139.0,7902.0,7680.0,7570.0,7934.0,661.0,739.0,798.0,1252.0,475.0,461.0,459.0,405.0,9125.0,8920.0,9239.0,9368.0
77.76500000000007,1.0,14271.0,14832.0,14089.0,13671.0,14588.0,14432.0,13741.0,13943.0,12286.0,13989.0,13396.0,13304.0,14113.0,15721.0,16477.0,16004.0,16750.0,17002.0,15782.0,16173.0,20500.0,21793.0,21225.0,21511.0,7439.0,7114.0,7123.0,7250.0,639.0,725.0,782.0,1270.0,464.0,450.0,420.0,393.0,8293.0,8016.0,8248.0,8489.0
78.79500000000007,1.0,13698.0,13946.0,13280.0,12946.0,13898.0,13480.0,12911.0,13196.0,11630.0,12909.0,12482.0,12463.0,13218.0,14546.0,15095.0,14791.0,15354.0,15600.0,14666.0,14882.0,18907.0,19911.0,19352.0,19625.0,6693.0,6525.0,6461.0,6618.0,634.0,730.0,766.0,1239.0,448.0,423.0,411.0,368.0,7348.0,7232.0,7359.0,7516.0
79.82500000000007,1.0,12754.0,13239.0,12625.0,12229.0,13102.0,12570.0,12229.0,12193.0,10830.0,12111.0,11680.0,11671.0,12096.0,13430.0,13900.0,13575.0,14307.0,14371.0,13332.0,13541.0,17302.0,18486.0,18093.0,18223.0,6045.0,5861.0,5757.0,5952.0,630.0,709.0,739.0,1239.0,443.0,391.0,380.0,375.0,6636.0,6468.0,6541.0,6761.0
80.85500000000008,1.0,12213.0,12464.0,11921.0,11477.0,12370.0,11780.0,11295.0,11284.0,10146.0,11334.0,10907.0,10846.0,11109.0,12407.0,12800.0,12436.0,13116.0,13029.0,12066.0,12200.0,16075.0,16930.0,16441.0,16568.0,5259.0,5130.0,5075.0,5132.0,582.0,682.0,732.0,1191.0,393.0,393.0,395.0,352.0,5875.0,5730.0,5839.0,5920.0
81.88500000000008,1.0,11532.0,11713.0,11177.0,10796.0,11743.0,10977.0,10577.0,10364.0,9505.0,10632.0,10098.0,9996.0,10211.0,11398.0,11688.0,11479.0,12025.0,11911.0,10941.0,11059.0,14750.0,15648.0,15218.0,15007.0,4639.0,4550.0,4345.0,4430.0,582.0,650.0,714.0,1195.0,395.0,395.0,357.0,332.0,5243.0,5200.0,5259.0,5230.0
82.91500000000008,1.0,10741.0,11027.0,10432.0,10166.0,10941.0,10041.0,9780.0,9552.0,8755.0,9698.0,9416.0,9254.0,9346.0,10536.0,10663.0,10434.0,10955.0,10963.0,9907.0,9957.0,13445.0,14361.0,13861.0,13877.0,4030.0,3945.0,3736.0,3793.0,570.0,655.0,720.0,1155.0,368.0,366.0,345.0,334.0,4605.0,4580.0,4645.0,4677.0
83.94500000000008,1.0,10193.0,10402.0,9861.0,9625.0,10295.0,9359.0,9023.0,8845.0,8245.0,9091.0,8748.0,8629.0,8748.0,9634.0,9927.0,9591.0,10057.0,9929.0,9143.0,8963.0,12341.0,13193.0,12725.0,12786.0,3436.0,3425.0,3334.0,3357.0,561.0,632.0,673.0,1111.0,364.0,368.0,327.0,307.0,4209.0,4207.0,4216.0,4134.0
84.97500000000008,0.0,9461.0,9705.0,9257.0,9088.0,9707.0,8652.0,8525.0,8166.0,7700.0,8443.0,8111.0,7946.0,8073.0,9013.0,9164.0,8963.0,9214.0,9114.0,8223.0,8116.0,11489.0,12202.0,12043.0,11655.0,3043.0,2964.0,2861.0,2877.0,550.0,632.0,682.0,1089.0,348.0,332.0,316.0,280.0,3855.0,3866.0,3755.0,3718.0
86.00500000000008,0.0,9059.0,9311.0,8861.0,8564.0,9175.0,8189.0,7809.0,7536.0,7259.0,7868.0,7596.0,7534.0,7605.0,8443.0,8602.0,8243.0,8586.0,8455.0,7546.0,7439.0,10775.0,11434.0,11120.0,11034.0,2691.0,2607.0,2555.0,2559.0,530.0,580.0,675.0,1045.0,330.0,311.0,289.0,261.0,3586.0,3477.0,3386.0,3348.0
