Time,Light,Forskolin 5 uM (1),Forskolin 5 uM (2),Forskolin 5 uM (3),Forskolin 5 uM (4),Forskolin 10 uM (1),Forskolin 10 uM (2),Forskolin 10 uM (3),Forskolin 10 uM (4),Forskolin 15 uM (1),Forskolin 15 uM (2),Forskolin 15 uM (3),Forskolin 15 uM (4),DBC 0.5 mM (1),DBC 0.5 mM (2),DBC 0.5 mM (3),DBC 0.5 mM (4),DBC 1 mM (1),DBC 1 mM (2),DBC 1 mM (3),DBC 1 mM (4),DBC 3 mM (1),DBC 3 mM (2),DBC 3 mM (3),DBC 3 mM (4),U0126 10 uM (1),U0126 10 uM (2),U0126 10 uM (3),U0126 10 uM (4),U0126 20 uM (1),U0126 20 uM (2),U0126 20 uM (3),U0126 20 uM (4),U0126 40 uM (1),U0126 40 uM (2),U0126 40 uM (3),U0126 40 uM (4),Control DMSO (1),Control DMSO (2),Control DMSO (3),Control DMSO (4)
30.225,0.0,-1.5580300045829962,-1.520041382959418,-1.508118248500363,-1.5271297561044892,-1.5167236871049863,-1.5187789911763039,-1.4788467532643492,-1.5639886624605301,-1.5042541768298856,-1.4747323841065128,-1.480909140528598,-1.4824306985551756,-1.9495359235238807,-1.984851563147335,-1.9658399544338194,-2.0002835342930574,-2.1454956340580016,-2.1217423991971938,-2.1378122885039383,-2.1471682575938957,-2.170579921042716,-2.204159440491315,-2.2457853322449983,-2.248572473355038,-0.7209270955964173,-0.7372241170684537,-0.8745089911802869,-0.7624417952071461,-0.9857696894482683,-1.0124701833053227,-0.968440674252832,-0.9711114400755895,-1.6989480417980503,-1.7106633392858877,-1.6835028201881381,-1.758490447255163,-0.9604197991880564,-0.9296991320272526,-1.07161258194433,-1.0609991600533677
31.155,0.0,-1.5295772750187402,-1.5165971555518978,-1.4801728766866487,-1.5108982450869455,-1.506268953823231,-1.4892815005909248,-1.480762592378861,-1.5296062500587713,-1.498371294075148,-1.4776651912103824,-1.461808784505919,-1.495203713457765,-1.9344135374394291,-1.9769092546638531,-1.9642652206353521,-1.9934276093645495,-2.2025679846973953,-2.159319325297374,-2.1667267929221636,-2.148641054619247,-2.2061251279376397,-2.247768094345825,-2.3063913637032356,-2.265865242972768,-0.691663592128439,-0.6767228688073642,-0.8004428178220517,-0.6854734571851006,-1.0123712784036203,-0.9662895219484565,-0.9425128173417515,-0.9420164234422838,-1.6923386508604001,-1.6882897059868296,-1.6973330776989668,-1.7430586851612289,-0.889268519052507,-0.7930959434083757,-0.9490136530340033,-0.9703999015469807
32.085,0.0,-1.4454384890215835,-1.4408241525864505,-1.42352685273993,-1.4386293746040726,-1.4485743146016916,-1.4389844974132915,-1.4048953634441916,-1.4317174994561161,-1.4689568803014597,-1.3834487629985697,-1.4152039158105816,-1.4154691355809956,-1.8958514529240773,-1.9224477107771205,-1.9241095087744373,-1.9276913879912099,-2.1659719736003797,-2.1581806305670654,-2.151706271146462,-2.159318833053044,-2.2184571384930214,-2.247398529482651,-2.283765111958827,-2.288641085883924,-0.5457212479099315,-0.5747670615525654,-0.6668016789365404,-0.574252193865286,-0.9156766137881347,-0.9051001456506087,-0.8681111409882162,-0.8715169600615814,-1.652315116849075,-1.6350558888270017,-1.6740192150378554,-1.7178805470079679,-0.6627702772876747,-0.6158414037527823,-0.7420023468411565,-0.7536646064131669
33.015,0.0,-1.3369116491122073,-1.2919569901947385,-1.2396160949929171,-1.2913863818020692,-1.298335925219428,-1.2843117583181631,-1.2650391080848264,-1.2982328395434046,-1.3223050173440714,-1.2511058424364516,-1.2990737511926922,-1.2772883379984394,-1.812300269807482,-1.8373515484541008,-1.8382865167579727,-1.8139636921183155,-2.1389606320763916,-2.119465009736577,-2.124293818905807,-2.105561741627721,-2.224260437577907,-2.2433333159877393,-2.2793206696518897,-2.2759878398221707,-0.40240511554111424,-0.3820593819061325,-0.5122287954063105,-0.40298756737644115,-0.7974473295421262,-0.8081207568011896,-0.8031036156894202,-0.7446925285830692,-1.6236744227859248,-1.625412081370511,-1.6151418330631848,-1.6772706467607725,-0.41176437236504193,-0.34886090910623757,-0.4453531352483003,-0.45687393199569215
33.945,0.0,-1.1726987527699302,-1.1136225488720193,-1.0896929516139353,-1.1217284452139344,-1.1310601927113408,-1.1205628682736877,-1.1121551467467805,-1.1242982826874472,-1.1327921514593087,-1.0993330748111971,-1.0943179346295713,-1.1445263952230422,-1.7102241637374331,-1.7276720503488752,-1.7386846040049198,-1.7014458653504518,-2.080581281040676,-2.0723989608838256,-2.0668403231137495,-2.0495954546643707,-2.2148300765649678,-2.2514637429775632,-2.242957050776947,-2.2460418241426874,-0.27334556178490194,-0.25956302740219833,-0.3371267007822219,-0.26960264651101135,-0.6699286015339313,-0.6895903926518995,-0.6896222709481694,-0.68911358655278,-1.5796118165349247,-1.5748785302985007,-1.5606111034490602,-1.6204167864146992,-0.08723547796900812,-0.03866546470894899,-0.12217431936665203,-0.14797732217434667
34.875,0.0,-0.9885689457326741,-0.9203631221167118,-0.9239089215298723,-0.9269503130034104,-0.9393900825458245,-0.9477378272798647,-0.8991138372130626,-0.939846752626246,-1.008411201787713,-0.9270306574588549,-0.9682555848798886,-0.9583500264913626,-1.6221362647955022,-1.632364348547093,-1.6461689933449695,-1.590137907687619,-2.0269942647914747,-2.0010407577844935,-2.002627592522626,-1.9825831900108855,-2.205762421744834,-2.21820290529192,-2.21305807525755,-2.2182046828068294,-0.1364073724796185,-0.15312564620213362,-0.17128287782791268,-0.1309790429529816,-0.6407935279161648,-0.5876080988221533,-0.5919230999788806,-0.6040666148554248,-1.5436273547632744,-1.5332172820864614,-1.5376923910025442,-1.5907715592342468,0.22543486973776747,0.24699267771122232,0.17970042034369352,0.13748844492982973
35.805,0.0,-0.7979356576521595,-0.7228940840855462,-0.7275360385145813,-0.7414473299457685,-0.7612724044122131,-0.7423899120508801,-0.7554259036246735,-0.7529682287484498,-0.8483127496766384,-0.7730582845056981,-0.8066665729280227,-0.7783666346821505,-1.5072061305536695,-1.516633567787786,-1.526489224661459,-1.443743745978893,-1.961208578176601,-1.9277847301346476,-1.9226433140670165,-1.9302988956109137,-2.185450874947735,-2.177181205479627,-2.190431823513142,-2.1692787980347155,-0.015601627393861617,0.0037294418821722797,-0.014697326543382905,0.008047536196786609,-0.5449433581881509,-0.5079464579815589,-0.5284186388488429,-0.5212577213606315,-1.5109475884604493,-1.5096863918926244,-1.495411318040868,-1.5493494609821077,0.43967927992369965,0.4854073581157499,0.414045258228023,0.3921036024564002
36.735,0.0,-0.5670620806164829,-0.5162404396343264,-0.5183233900713674,-0.5397128358705829,-0.5641813214339344,-0.5551942987205905,-0.5450667688512723,-0.5430332636130036,-0.6066943508213423,-0.5388003170841095,-0.593506599714923,-0.5705148467218348,-1.3911418173555028,-1.4338066364600466,-1.4012978876833133,-1.3078351165137676,-1.8745108852205756,-1.8651565199676805,-1.8696959748076691,-1.860341036906726,-2.1441023689679253,-2.1472464515625482,-2.1314419528937907,-2.120774688131327,0.0853199422585254,0.1213707579454017,0.10767287291804911,0.14304435942917026,-0.4051794543116194,-0.38941609383226883,-0.4630353475078573,-0.4197981761778217,-1.4466896210110738,-1.4491232810658639,-1.4448320905726943,-1.504272471707721,0.7962262503807307,0.7604448772920943,0.7830479360630392,0.720135400496767
37.665,0.0,-0.34797606297171235,-0.33484446283825575,-0.3159082645017597,-0.2854191632623989,-0.365541389080581,-0.3585443614847307,-0.3791551015345458,-0.3824471727483173,-0.44533528097710984,-0.37896232992321344,-0.4162552958244602,-0.38356435587484683,-1.2626015356376636,-1.3086207265537375,-1.2639023637670466,-1.2037863734811194,-1.7725648543074606,-1.7471118329257003,-1.753662444090376,-1.7660820272842415,-2.094411620553593,-2.075181303243655,-2.056694514095298,-2.0659439551970613,0.24476851884686912,0.24685482841284634,0.23648360919324074,0.2909364015971845,-0.3490205442947653,-0.33784768865043485,-0.3604512179901041,-0.35190980403344163,-1.4360411578337489,-1.4063047759590457,-1.417171575551037,-1.4401088293171525,0.9974262592084788,1.0233968596737393,0.9989024436854834,0.9161734512304149
38.595,0.0,-0.1975830638463596,-0.16071963279139467,-0.1724050038367394,-0.14358667413291015,-0.21336693797947393,-0.20878787082049888,-0.19216920395818893,-0.21296210455611708,-0.28565703477708804,-0.22242375075417065,-0.2500821984271514,-0.22603050540957959,-1.1858554262590715,-1.1944027664579508,-1.1682372855101617,-1.096108023133379,-1.694144830528141,-1.6829653631183221,-1.6849435569665425,-1.6813961983265404,-2.0352905111263215,-2.029355260210102,-2.036492503609219,-2.0047865992319194,0.3321838561294199,0.3122111151146406,0.3600614093072527,0.364277959293584,-0.2877946649530823,-0.3020576760988635,-0.2837949453834313,-0.29819592717195414,-1.3681113065301236,-1.4009042437834112,-1.3891159103147845,-1.3921891470254621,1.1555402150652554,1.1966228870644329,1.2035019676702583,1.1329087463642287
39.525,0.0,-0.040280116112544895,-0.06045434603913613,-0.07044216073264598,-0.03730892342280279,-0.10223699531785135,-0.09533598395365661,-0.07453668232716126,-0.10212938693162321,-0.1411062013749631,-0.1443377616136412,-0.15725446815693056,-0.13429703474552956,-1.120829166095929,-1.1497745568841005,-1.1233573722538455,-1.0356145678818394,-1.6444788154679055,-1.622994107322075,-1.6462657133941114,-1.6342666935152983,-2.006636721894699,-2.0068118035564995,-1.9762905123607033,-1.97188815947136,0.3546942434124801,0.3764470083301181,0.3922640933760506,0.39732195781613755,-0.2464144154669794,-0.23432603944212627,-0.2608732168098674,-0.23590275053397902,-1.3872051025722236,-1.386631408747805,-1.3938577128899257,-1.4193977801910829,1.2484321641311116,1.2090746522468505,1.3570521015841757,1.2320993138669112
40.455,0.0,0.007276589016282919,0.024885955280534056,-0.0009563713580044153,0.028390049743445278,-0.06971115844127873,-0.03974455938890398,-0.06189214417138289,-0.05116251678313333,-0.1062291107575899,-0.07834960177657391,-0.12592988427973673,-0.06540016648307845,-1.0905843939270259,-1.129729683092456,-1.0540690851212866,-1.0235158768315316,-1.595684134005218,-1.5888332654128203,-1.6117185133099983,-1.634634892771636,-1.9917657679896799,-1.9761379199130733,-1.9601289039718401,-1.9482687668227532,0.3220541818520427,0.3155722955735899,0.37616275134165167,0.38765054361441453,-0.28610567517813934,-0.2481802378491862,-0.3029590135350995,-0.2929737446993095,-1.3772910161657486,-1.3762160966947952,-1.3586893437909613,-1.3751329889216402,1.2891465077642315,1.2299496703467863,1.3108262759294622,1.293800533022123
41.385,0.0,0.0678402562316276,0.035984021371433084,0.036807644606474677,0.02723065609933495,-0.025956163595413306,-0.0030617826352916655,0.020488937752626724,0.007085334815140731,-0.0377355472560017,-0.02922508278675706,-0.06251670228444173,-0.02553287754469391,-1.0875599167101355,-1.1146014764572523,-1.0816269265944634,-1.0021415226426542,-1.5386117833658244,-1.5702345848177814,-1.5880611915132687,-1.6014969597012314,-1.9663763344933056,-1.9554422875753399,-1.9290178078232783,-1.8989211071819143,0.3363107604646476,0.27486466557075817,0.3508031376374734,0.3614571301514148,-0.22192406373030615,-0.2558770147419973,-0.31047433437889094,-0.3004340053745161,-1.3853691606450986,-1.3854741518530262,-1.4092685712591349,-1.3958440380477097,1.2962616357777865,1.2570505710379307,1.3518265734666863,1.2988772156108428
42.315,0.0,0.0926347777090506,0.07157437124914323,0.08590086536029728,0.02877651429148198,-1.2936562909127147e-5,-0.017432354971758324,0.027385958564869473,-0.014757609534212124,0.010167926604004895,-0.013094643715473975,-0.032338139768608665,-0.0332740986977782,-1.0773523061031307,-1.113088655793732,-1.047376466477801,-1.0013349432393004,-1.5185711106222204,-1.5607454620652108,-1.575669261048315,-1.5856643916787048,-1.9330073647552137,-1.921811885026523,-1.8878057064316769,-1.847886348066175,0.2822858309853029,0.25096293786267343,0.31095231610233587,0.32317444893626124,-0.213901362299327,-0.2893579942257253,-0.2950679266491185,-0.28737854919290456,-1.3927129283535986,-1.3982039776955937,-1.3586893437909613,-1.394219642037822,1.2136470938426207,1.201383856104769,1.359865847493593,1.3273847409167319
43.245,0.0,0.03613578614574253,0.009578277913777189,0.03907348556434331,0.021047223330747045,-0.06971115844127873,-0.04768619146958297,-0.020893187120829326,-0.0564210033857554,-0.07681469698390175,-0.08788122486415029,-0.10377347129342884,-0.07894730350097623,-1.1291464784423777,-1.1244348107701345,-1.1040668832226217,-1.0154500827979929,-1.5124717754393844,-1.5432854762004806,-1.5858081132469135,-1.5801414028336371,-1.92938030282716,-1.9181162363947848,-1.8874016662219555,-1.8596960443904782,0.2128788035292003,0.13630933776295467,0.23205574013378105,0.2361317211207542,-0.30003984082141893,-0.31052413068095563,-0.38637907490118456,-0.344449543358235,-1.4180489269479237,-1.402833005274709,-1.3788420047353118,-1.3885342560032146,1.1116635923149998,1.0907828830138822,1.1974725121500782,1.1766463194362777
44.175,0.0,-0.04393832419937771,-0.07384856373504856,-0.07308564185015953,-0.06783962271770638,-0.14986411360140384,-0.16113807833642513,-0.1323950235854191,-0.1179048467394892,-0.1528719668844385,-0.20849291701078965,-0.17559080993870246,-0.14281237801392244,-1.195684977213965,-1.206883536931994,-1.1619383503162928,-1.0860257805914557,-1.5660587916885862,-1.5747893637390156,-1.6207308263754192,-1.6084927455716502,-1.9319192461767976,-1.939181433595692,-1.9116440788052502,-1.8951251333633883,0.07293922925284224,0.040328962435176974,0.0895588631293503,0.11000036090661658,-0.3823780923498892,-0.41481545757854527,-0.46566570980318434,-0.38771905527443334,-1.4393458533025738,-1.3939607024147378,-1.432977584134841,-1.4254892652281623,0.9306231128589908,0.9069362323793617,1.0740696558370608,0.9899806057894974
45.105,0.0,-0.18010495854260233,-0.1859773004465437,-0.2105466599608632,-0.20580746636682756,-0.2919710437645242,-0.2515214148736761,-0.25462555909127527,-0.2586704881019849,-0.23985459047234492,-0.2825462963834985,-0.285226853508881,-0.2736390155010485,-1.255040342595438,-1.2609668756528465,-1.2387066229915709,-1.1799922810821806,-1.582614130041998,-1.6271693213332061,-1.65940866994785,-1.6515720585631763,-1.9409869009969314,-1.955072722712166,-1.9019471137719324,-1.8782541386143834,-0.04373961149768696,-0.09822636537262652,0.005026817448755827,-0.018145877266213195,-0.42840306371708525,-0.4860106438370474,-0.5115091669503121,-0.49365475686236704,-1.452197446792449,-1.4267496477668058,-1.4191473266240124,-1.4799065315594038,0.6942427488531099,0.7230895817448412,0.8517837289930913,0.8318224174486063
46.035,0.0,-0.28822533088677493,-0.36278097403258736,-0.3159082645017597,-0.35420985281294104,-0.41084523330152134,-0.4027905973627991,-0.34696900441074663,-0.3731436964513708,-0.39364995391762914,-0.4178220240494863,-0.42083938126990317,-0.3870479053937348,-1.338213466059922,-1.3490886793029069,-1.298152823883709,-1.2775883888879978,-1.6274878103157195,-1.6700601561748258,-1.7101029309408422,-1.7230027142927153,-1.958396798251588,-1.9735509658708565,-1.9476036574704712,-1.9141050024560187,-0.17204881901113062,-0.23939594464850183,-0.2042906289984305,-0.1757093336359505,-0.5065188408081981,-0.5483545366688168,-0.6317543004509752,-0.5734795460870776,-1.5014006904393993,-1.4876985108918261,-1.496596768684653,-1.5067090657225526,0.46853507686756135,0.46892708066843236,0.6524097331258059,0.5951709060051987
46.964999999999996,0.0,-0.4483735515770154,-0.4909827719791774,-0.48962273793836336,-0.5203896084687453,-0.5610836226837848,-0.5453618018587975,-0.5151796786648873,-0.5106733460584069,-0.5276956395434369,-0.5633625765790178,-0.5644740585604507,-0.5689666024912179,-1.4429359896947498,-1.457255356744612,-1.4280683622572565,-1.3788141040089075,-1.6915308297354972,-1.723199243589222,-1.7622992441114045,-1.762400034720863,-1.9932165927609011,-1.992398773892721,-1.9682097081662717,-1.9225404998305209,-0.2891028328830441,-0.4003591421826348,-0.32786842911244246,-0.3010347426666111,-0.5850568653430466,-0.6665000619734663,-0.7042771465935627,-0.649574204974185,-1.5340804567422244,-1.5108436487874033,-1.4946210176116776,-1.5241713228288467,0.3203032432518334,0.2543172454655857,0.47393784972847774,0.3850743496412495
47.894999999999996,0.0,-0.6109605776584777,-0.6758229761827684,-0.6316154379648045,-0.6834776477402553,-0.721389533004035,-0.7121360755530556,-0.6730448217006639,-0.6603379647484167,-0.7096447990292511,-0.6997381069089568,-0.7451634265349958,-0.6982449957477271,-1.5389631413310179,-1.542351519067632,-1.482790361753993,-1.5002043042136635,-1.7390185108018628,-1.790382232677423,-1.8137445311931815,-1.8323578934250508,-2.0008334228098135,-2.0097683224618903,-1.9847753567648565,-1.9765276830273362,-0.4823169903959783,-0.5191208517321807,-0.4655349035065535,-0.47391127152240986,-0.7083531189138841,-0.711526206796411,-0.7828122494111833,-0.7663272845411683,-1.5355492102839243,-1.5382320619638365,-1.529789386710642,-1.5525982530018834,0.08748044325272994,0.03787626832414819,0.2343674837266589,0.15310900674127578
48.824999999999996,0.0,-0.7759864091311621,-0.8564535691105013,-0.834408203694057,-0.8334258923785159,-0.8909885395747343,-0.8588671825675048,-0.8427881672464141,-0.8468119896567803,-0.8499935733208492,-0.8911037704364516,-0.8784839115732965,-0.8282975111195449,-1.6410392474010667,-1.640684862196455,-1.61152484977869,-1.6244175323301582,-1.8292015381480802,-1.868193039248503,-1.9038676618473898,-1.9104161357686709,-2.052700408380978,-2.051159587137357,-2.062755117241122,-2.0140656463438718,-0.6057489473314255,-0.6662658629350772,-0.626548323850543,-0.6093110703465319,-0.7890023806674112,-0.8442956081974015,-0.9071908093759318,-0.8226522526389781,-1.6016431196604248,-1.5783503009828372,-1.5649577558096064,-1.6285387664641384,-0.19554353773090002,-0.21848360307856965,0.03941508857417208,-0.08627610301913481
49.754999999999995,0.0,-0.9442639811254756,-0.9957534331479901,-0.980177305316946,-0.9814418142765927,-1.0400652919256916,-1.0029510788883944,-1.0224938761876259,-1.0013305959799796,-1.0100920254319237,-1.009149256367205,-1.0140964393343186,-1.0086679639864111,-1.7378225183415574,-1.7549028222922414,-1.7233309494698643,-1.7038656035605135,-1.9071858951286256,-1.9327190739659843,-1.9909866881464575,-1.979269396703845,-2.1107333992298334,-2.1047464922975596,-2.0825530875174794,-2.0300930913554263,-0.7149243256542679,-0.7771848180804077,-0.7376475838878958,-0.6621008728642699,-0.8818968182892751,-0.9304995093968851,-0.9447674135948889,-0.9353021888345978,-1.6097212641397747,-1.5748785302985007,-1.5835298158955764,-1.6447827265630164,-0.35365749358767656,-0.37706049496053656,-0.17040996352809207,-0.2830951818433549
50.684999999999995,0.0,-1.1182320990326404,-1.1576321213014455,-1.108574959596175,-1.1460757117402498,-1.2119875725590035,-1.1659436230204245,-1.143574908224775,-1.1522087115782869,-1.12985071008194,-1.154323208008753,-1.161551187829402,-1.1151097548413216,-1.8353619085862707,-1.8460502672693426,-1.7898634524551051,-1.8079143465931615,-1.971228914548403,-1.9972451086834653,-2.044309540450197,-2.0588004360728163,-2.1368482451118185,-2.1439203677939838,-2.1160884249243708,-2.0933593216641944,-0.8173465877921924,-0.9000546370797807,-0.8708861892225471,-0.8474696450639609,-0.9942146383229832,-1.0213214767320555,-1.0409635203954195,-1.0210951865994737,-1.632486944036125,-1.637756154914819,-1.6017067257669513,-1.6866109238176274,-0.5505093686293633,-0.5532163494529755,-0.3882742896572629,-0.4428154263653907
51.614999999999995,0.0,-1.2279783416376275,-1.2927223740630764,-1.244903057227944,-1.2774736580727462,-1.3502223792844366,-1.300573195435744,-1.2688707863138502,-1.284479874582701,-1.2466679533545875,-1.2965643525464312,-1.2853214948563632,-1.23974341540598,-1.9457553270027679,-1.9353066864170434,-1.8784422286188875,-1.9026874264872402,-2.0439852699436605,-2.0723989608838256,-2.1254203580389848,-2.1339130843657337,-2.168766390078689,-2.17939859465867,-2.1730580944951137,-2.1545166776293363,-0.9118902143810456,-0.971386355708596,-0.9578334362083015,-0.8901850577882375,-1.0592407446582879,-1.0975195679708847,-1.1086014079895425,-1.0580234769417465,-1.6864636366936,-1.6531862468452039,-1.660584107741622,-1.7069158739412251,-0.7050657604793624,-0.7176528955384331,-0.560716717534411,-0.5791048281702574
52.545,0.0,-1.3710549245893144,-1.3807415189219292,-1.3396907372987865,-1.3771815114662287,-1.457480198508372,-1.4215885414270424,-1.371176595028783,-1.3843911200325185,-1.4134897000425048,-1.3962797940779994,-1.4255181080628283,-1.36631238125891,-2.0190988995123584,-2.033261824379986,-1.9800125586200246,-1.9781026007008262,-2.1167416253389177,-2.1521075920054202,-2.1794942364315095,-2.1954023601741515,-2.222084200421075,-2.237789843040132,-2.223967160920033,-2.205551436745076,-0.9985552054208277,-1.041224216355656,-1.0347173444225564,-0.9699742249524523,-1.1145551597876704,-1.1787205641900413,-1.1939002995665753,-1.1326260836938125,-1.7117996352879252,-1.6917614766711662,-1.6511005025913394,-1.7398098931414534,-0.8639702861154228,-0.8271551834661655,-0.6551781873505644,-0.7446827833715854
53.474999999999994,0.0,-1.4584454511081004,-1.4515395267431805,-1.420128091303127,-1.4336053354795948,-1.5078178031983058,-1.4465479565377477,-1.4133250555480439,-1.4398074788447652,-1.4790418221667243,-1.4659339627949037,-1.4671568841922689,-1.4348221884637067,-2.0697588928952717,-2.066543878977434,-2.029222989822126,-2.04988816759932,-2.153337636435934,-2.2003123355884795,-2.2144169495600154,-2.2336950828332856,-2.256903994930388,-2.289159359021292,-2.2671994633602424,-2.2295926042624075,-0.9936779548428312,-1.0554158671823313,-1.0194210694898773,-1.0191372471445441,-1.1766255340168248,-1.1779508865007602,-1.2089309412541582,-1.1602290481920767,-1.7257527939340753,-1.6875182013903103,-1.6965427772697765,-1.7523989622180838,-0.9236583044513559,-0.8949074351940266,-0.7090413233308391,-0.7716282524963298
54.405,0.0,-1.5060021562369281,-1.4706741234516267,-1.461668508864054,-1.4529285628814324,-1.5190469611675987,-1.4983576515402723,-1.493023962711737,-1.4487064561722793,-1.5084562359404126,-1.5025940515932743,-1.4935153755035662,-1.474302416344437,-2.093576650978283,-2.0964220870819608,-2.072528169279975,-2.0579539616328586,-2.2056176522888133,-2.228020574025986,-2.2666132627305773,-2.2822973846698793,-2.2822934284267626,-2.3061593427272875,-2.2918459161532585,-2.23802810163691,-1.000055897906365,-1.0180694176384488,-1.0375350792785762,-0.9699742249524523,-1.1643803581484882,-1.1837234691703684,-1.208179409169779,-1.165078217630961,-1.7191434029964254,-1.674402623249483,-1.70997788456601,-1.75158676421314,-0.909823333313888,-0.8604819667485187,-0.7001981219012418,-0.7563982047301699
55.334999999999994,0.0,-1.4881175833679672,-1.480624113740019,-1.4692213120569497,-1.468000680254866,-1.5372459413247284,-1.4854997710286968,-1.4811457602017635,-1.452751445866604,-1.5168603541614663,-1.4846306080820728,-1.512997738646699,-1.4487563865392585,-2.0886618755008364,-2.105120805897203,-2.081189205171545,-2.0708592320865202,-2.2500556657637607,-2.2557288124634924,-2.3105482889245037,-2.299970948974095,-2.3011541504526405,-2.336094096644366,-2.3221489318823774,-2.2759878398221707,-0.9677910094673119,-0.9766148586447395,-0.963871439471201,-0.9224231051273142,-1.117088644450085,-1.144469907017032,-1.1762392955836654,-1.1509037223480685,-1.7224480984652504,-1.66745908188081,-1.6985185283427522,-1.751180665210668,-0.861993861667213,-0.7616003020646134,-0.6435212400115498,-0.7032882945712534
56.265,0.0,-1.4535678403256564,-1.4599587492948969,-1.4121976479505864,-1.406552817117022,-1.5116899266359929,-1.4741545823420126,-1.4593051942963284,-1.4329309963644135,-1.4836640871883038,-1.4809645992022358,-1.4847292117331339,-1.470818866825549,-2.097357247499396,-2.096800292247841,-2.0961491762569837,-2.078925026120059,-2.2696606717085905,-2.297860517484907,-2.3131768802352517,-2.3154353177402838,-2.323641934406572,-2.342007134455147,-2.3577044703378767,-2.294124159177351,-0.900259847618131,-0.9049096755204854,-0.871691256324267,-0.8466636938804839,-1.098509756925712,-1.125612803629645,-1.1251351138458836,-1.1046501061617877,-1.7165730842984503,-1.6798031554251178,-1.7008894296303227,-1.7377793981290934,-0.7718689068288505,-0.706666043906888,-0.543834242077907,-0.5611411820870945
57.19499999999999,0.0,-1.4047917325012178,-1.3761492157119022,-1.3842522761368719,-1.3443320248831045,-1.4570929861646034,-1.434068248982395,-1.4018300208609729,-1.3657841674386253,-1.452568849770405,-1.4446711112918487,-1.4209340226173852,-1.4115985250044534,-2.0954669492388396,-2.105120805897203,-2.078827104473844,-2.0478717190909355,-2.3010286812203185,-2.3115248542486087,-2.3139279063240368,-2.330163287993797,-2.3559227855662477,-2.3845070937201354,-2.369421636419802,-2.320274201038308,-0.8334790320117189,-0.8193863060649949,-0.7976250829660319,-0.7588150148815,-1.0963985197070334,-1.0751989149817327,-1.1025891513145094,-1.081523298068647,-1.7117996352879252,-1.6717023571616658,-1.6728337643940703,-1.7312818140895423,-0.6216606487649128,-0.5707953120634476,-0.35692112095232686,-0.4490636510899691
58.125,0.0,-1.3446345328510767,-1.3279300320066176,-1.3075913237289793,-1.2736090125923787,-1.3928157370989958,-1.3622153873000615,-1.347420190008836,-1.2958058457268098,-1.403824964088293,-1.3988460002938854,-1.3781492251265839,-1.3817948235650785,-2.0682466542868263,-2.0673002893091943,-2.053631363698368,-2.0063328798182116,-2.3088706835982507,-2.3141818086193284,-2.34697305423058,-2.3378954723768914,-2.3726072704352936,-2.3763766667303114,-2.385583244808666,-2.34347181881819,-0.7273050386599511,-0.7151897118375631,-0.6990043630053383,-0.6725782382494698,-1.0254609491594282,-1.065577943865719,-1.066139845222121,-1.0322855776122837,-1.7117996352879252,-1.6547292560382425,-1.6546568545226954,-1.7044792799263935,-0.47817223382488805,-0.3576503904114736,-0.20337098703840942,-0.24404377731473983
59.05500000000005,0.0,-1.2417982388545519,-1.2203935985051495,-1.1999638782302142,-1.1874274183801825,-1.294463801781741,-1.2767482991937071,-1.238600528304563,-1.1926586085215327,-1.3357516064977575,-1.2815337161390992,-1.306713893601764,-1.2614188346346165,-2.0281723311630295,-2.0351528502093865,-2.022136687729023,-1.979312469805857,-2.3014643480190924,-2.289889654372747,-2.3180585498123545,-2.3121215244332434,-2.3994475287028894,-2.394854909889002,-2.385583244808666,-2.351485541323967,-0.645142125076781,-0.6162216205462748,-0.5472492143311282,-0.5641778040718246,-0.9334110064250359,-0.9970766295197007,-1.0142841313999598,-1.0016985088439365,-1.6989480417980503,-1.656272265231281,-1.6921961249092303,-1.7016365869090897,-0.25957968985289454,-0.186621733347089,0.03137581454726541,-0.05425395130567043
59.985000000000056,0.0,-1.1430266205100634,-1.0967841037685866,-1.0987563154454103,-1.0854007776984795,-1.1872059825578054,-1.162918239370642,-1.1615837959011865,-1.0955788558577426,-1.201285714960897,-1.2001483190067164,-1.1791235153702668,-1.174330096662417,-2.001708155515239,-1.980691306322654,-1.9662336378834362,-1.9313209953063022,-2.3079993500007023,-2.300137906945524,-2.2959032801931953,-2.2996027497177574,-2.388566342918729,-2.3793331856357023,-2.383159003550336,-2.3464242428992654,-0.537467439239476,-0.501568020446556,-0.46231463509967374,-0.45255356516027156,-0.9013202007011194,-0.928960154018323,-0.9549130967340074,-0.9330641106320359,-1.6912370857041252,-1.6462427054765307,-1.65347140387891,-1.6748340527459409,-0.025966320074507214,0.044102150915357054,0.25205388658585354,0.2046568607190477
