Time,Light,PMA 0.5 uM (1),PMA 0.5 uM (2),PMA 0.5 uM (3),PMA 0.5 uM (4),PMA 1 uM (1),PMA 1 uM (2),PMA 1 uM (3),PMA 1 uM (4),PMA 3 uM (1),PMA 3 uM (2),PMA 3 uM (3),PMA 3 uM (4),EGF 30 ng/ml (1),EGF 30 ng/ml (2),EGF 30 ng/ml (3),EGF 30 ng/ml (4),EGF 50 ng/ml (1),EGF 50 ng/ml (2),EGF 50 ng/ml (3),EGF 50 ng/ml (4),EGF 80 ng/ml (1),EGF 80 ng/ml (2),EGF 80 ng/ml (3),EGF 80 ng/ml (4),Ro-318220 2 uM (1),Ro-318220 2 uM (2),Ro-318220 2 uM (3),Ro-318220 2 uM (4),Ro-318220 5 uM (1),Ro-318220 5 uM (2),Ro-318220 5 uM (3),Ro-318220 5 uM (4),Ro-318220 8 uM (1),Ro-318220 8 uM (2),Ro-318220 8 uM (3),Ro-318220 8 uM (4),Control DMSO (1),Control DMSO (2),Control DMSO (3),Control DMSO (4)
10.15,0.0,-1.9454395408592873,-2.046224311997223,-2.02972028851374,-2.0975253755589067,-2.4248831358418164,-1.8663740632017185,-1.8653759934557574,-2.7335846584154466,-2.155183044841273,-2.084676260299781,-2.000281369743398,-1.9883885323785224,-1.6523403708427782,-1.6737611865423119,-1.723215488176282,-1.643358288633291,-1.621965271665721,-1.6400934367055062,-1.6740432659125979,-1.9431485810142828,-1.2213681488874375,-1.1043140277053936,-1.101839244085252,-1.1490016278994082,-2.0840938005240304,-2.052614855469979,-2.161162075848998,-1.8915051120539466,-1.8795679458051484,-1.864344800102265,-1.86610428605164,-1.8496914219261564,-1.8661565373328752,-1.8914482207269316,-1.906289141799595,-1.9824079884702375,-0.6368525644114951,-0.25223484440096167,-0.37933109462209,-0.45568543780240406
10.85,0.0,-1.9548255631053613,-2.046224311997223,-2.0534947637587804,-2.111126639655838,-2.387017870077006,-1.8691650161101938,-1.878352025336957,-2.6981832697397405,-2.186917635232664,-2.104175227972445,-2.0274876791685053,-2.0110171000826016,-1.561182190903825,-1.5699480680007223,-1.557258831108913,-1.5764378789290967,-1.5528419073896087,-1.5322130495207684,-1.5827629558535827,-1.7295112210349548,-1.0317354376898398,-0.9503697802579234,-0.9798636959108671,-0.9984994819623187,-2.1326080528591937,-2.1010577246582995,-2.212768819067291,-1.97919523656941,-1.93525741345331,-1.9292466504514512,-1.9234476285947892,-1.9167491795112892,-1.9224870292810206,-1.947337406823866,-1.9631931488260557,-2.04768919465527,-0.3648043460305078,0.12853249385281112,0.04840282869823665,-0.1151456097232121
11.549999999999999,0.0,-1.94199799936906,-2.013638418778706,-2.039909349333043,-2.0954328733901484,-2.318860391700347,-1.8511506837009448,-1.8627807870795179,-2.5993265617396544,-2.136448166176476,-2.0757819943438287,-2.014044561570217,-2.0078299778707596,-1.4257854824650862,-1.439947856493686,-1.3612719218103064,-1.4559161701899888,-1.4448918023286166,-1.4394988706139915,-1.4709972956823139,-1.3702979608927222,-0.7953968920676489,-0.7984335012554205,-0.7992853704013019,-0.8255540335609268,-2.1805196436746663,-2.1270092617234715,-2.2593623358015202,-2.0446220652234346,-1.9760058044153794,-1.9799186833443985,-1.9719689184389924,-1.9828159357527992,-1.9653471861980876,-1.9963266934026602,-2.025531808208976,-2.0967253080569312,-0.03064307778957573,0.5269847606131572,0.49973357296319676,0.31363512797051324
12.249999999999998,0.0,-1.9003866340781326,-1.947034285387012,-2.001530553580336,-2.051839078207678,-2.2004816134672027,-1.8227337086328337,-1.8256693358992884,-2.484439036226041,-2.1016548200847103,-2.0443099763458434,-1.974675431460944,-1.9791458779641802,-1.2850265281475852,-1.3021538673183628,-1.1226104435515192,-1.2723723280401347,-1.2998798083366023,-1.311587642307419,-1.320972231624923,-1.0375530462346543,-0.5804798193770386,-0.5889354601638632,-0.5740735342469194,-0.6258746513417619,-2.2067354197812454,-2.1695697825103526,-2.2856080509239662,-2.1095945409006953,-2.038826240481903,-2.026078822897563,-2.020829518002386,-2.0383120109956674,-2.007799151144516,-2.0322061708969885,-2.064533431002393,-2.1367363699122737,0.33266621384931927,0.8832097491027058,0.8563446838588538,0.6777483398456455
12.950000000000001,0.0,-1.8412546939278671,-1.8550059935501022,-1.9230747852717054,-1.9688364921802533,-2.0597822575200646,-1.7674220964466887,-1.760789176493292,-2.2453126749825905,-2.0167743493993022,-1.9734979358503766,-1.9074598434695018,-1.9045672182070732,-1.0829368865917448,-1.1609306159689925,-0.8914565283505413,-1.1333338069071475,-1.1816347341281044,-1.1728025288204225,-1.1688383815265646,-0.645569453588218,-0.33009440625872966,-0.38947726129714066,-0.38191093879900473,-0.411013035102628,-2.2441004340021173,-2.2034797909421773,-2.3215853233390047,-2.1436710141579995,-2.0884034494857544,-2.073280168606062,-2.073422524476872,-2.0832374052398945,-2.0469855803258348,-2.0629107237527116,-2.1044941100940084,-2.1689257204274743,0.6269224500573259,1.1849362844393447,1.1810502340406401,1.0230665565321226
13.65,0.0,-1.73487977513903,-1.7629777017131916,-1.8306939671766942,-1.8722326420558983,-1.8776304001040818,-1.6737983125169293,-1.6886424392338246,-2.062962125766216,-1.8848655098206286,-1.8797660561607257,-1.8136780945100137,-1.8274388606804919,-0.8982745441418811,-0.9966377827214916,-0.6780836835496389,-0.938419992234736,-1.0366227401360901,-1.0202819814213107,-1.008570642413047,-0.2769032129159267,-0.03300315871582704,-0.15320630760602327,-0.13523413187650446,-0.1552253967227064,-2.264892256431473,-2.2377358198682034,-2.3498953081901823,-2.1822910171829446,-2.1135316239123636,-2.1010456660816494,-2.1015852311696612,-2.1126371117673663,-2.069436138710965,-2.086715377090295,-2.153405981302146,-2.2116442977467123,0.9190966845940495,1.4855800690510914,1.4831560120501017,1.2419167547457848
14.35,0.0,-1.6147386903892837,-1.634424562532449,-1.6992550826076898,-1.7449387601230837,-1.6823253451066384,-1.5915920632127505,-1.575491441229767,-1.7336624160091731,-1.7476038477662985,-1.7624301629725856,-1.6933301845824793,-1.7114276121694358,-0.7099256576503683,-0.8105223720027852,-0.44100274488196956,-0.7753421006254853,-0.8677852461169907,-0.8508782965052241,-0.8467966275559807,0.11571057843251364,0.284104875009044,0.093773811124918,0.07089773026177326,0.0810893762837761,-2.287793394179749,-2.24777041420007,-2.3681788400732344,-2.22545454997553,-2.131528829920611,-2.1343642630523547,-2.144677565506821,-2.1367514777955177,-2.0902539292135405,-2.1319097189341116,-2.1661933986114628,-2.2423294730041934,1.1619968795770739,1.6996037956714585,1.6799069697856366,1.4712794078954745
15.049999999999999,0.0,-1.4870887878426788,-1.493696474237096,-1.58615650751343,-1.5967198565026839,-1.4583224044769172,-1.48705819064077,-1.469347500441558,-1.4885244981981494,-1.611106874637062,-1.6163589490036758,-1.5598592312851876,-1.5762936303873272,-0.527944438139885,-0.639682765513923,-0.21380017865878642,-0.6031682309981885,-0.70365402370818,-0.7321240241400618,-0.6792987648734322,0.5436154970931731,0.5710121436172608,0.3347300245209581,0.33052166240948777,0.31146327510853133,-2.3103932011681794,-2.263341336439173,-2.389116433036085,-2.230452432719935,-2.1722772208826804,-2.164906310275501,-2.169447175007708,-2.180025203133707,-2.13556323795444,-2.149849457681276,-2.186013895440904,-2.26579460702462,1.3844240581258147,1.893055258518873,1.7955646273734172,1.636930212948028
15.749999999999998,0.0,-1.3631932941945035,-1.3239633601098764,-1.4207540868800825,-1.4464084507135249,-1.272184729612007,-1.353853620008999,-1.364501162841468,-1.1879466698195102,-1.4298755993898407,-1.4644722534481829,-1.3956611520489506,-1.4331918430756125,-0.3050760938038424,-0.46011412803657814,0.03236886265781069,-0.4251469469307194,-0.5412876531532268,-0.5412587237362952,-0.4943281035657253,0.9198441221895115,0.8638893309113278,0.6158456068163383,0.5986634401001059,0.5751720790640897,-2.3239530853612376,-2.2792582791724785,-2.4035663211372067,-2.2740703184892848,-2.1940096960624507,-2.1822597461977433,-2.197270571981307,-2.190926217913556,-2.1339304700718853,-2.165719226572998,-2.212547786357737,-2.2811371946533603,1.6061572361174612,1.9699305599862222,1.94213079690276,1.817234743062923
16.450000000000003,0.0,-1.2133298056655237,-1.1685537155292576,-1.2859188487046438,-1.2929582916712279,-1.0445945532782512,-1.2485585784619797,-1.2396717361443315,-0.8993919545760165,-1.2505560464553536,-1.301296681871673,-1.2913169535479498,-1.290727480206267,-0.14588441927809725,-0.2845982549467432,0.2532492705165226,-0.20132091641523342,-0.3539192146686164,-0.38873817633718344,-0.30544112532479384,1.3376658616181083,1.1332380151493964,0.859813772879829,0.8743009218684799,0.8524128742113595,-2.326062400680158,-2.2962132833883904,-2.406220382217005,-2.276796436349869,-2.208611202823859,-2.2096781749548864,-2.2159326065367697,-2.2183439217537826,-2.154748260574461,-2.188143900006953,-2.245795071361961,-2.304602328673787,1.7206673280380298,2.066295374501632,1.964730569075085,1.8647000698952894
17.15,0.0,-1.0731652067908202,-1.002759555527353,-1.1191578866287235,-1.1021918439527358,-0.8026554341283569,-1.1310848333143417,-1.118216077736307,-0.5066369254945944,-1.0869126164852887,-1.1114383124273062,-1.1130356082563633,-1.1103363630159986,0.07128653881176095,-0.07073699572893344,0.4705734642952196,-0.019401356054316254,-0.21008378857917454,-0.23907917766976217,-0.13583447660127745,1.6786033594022274,1.404693729511883,1.0897261598285506,1.1179113043955349,1.1115009982477961,-2.3414302694322906,-2.2972513448709972,-2.4180162092383286,-2.2904270256527908,-2.224231419359319,-2.232931779090691,-2.2227188009205743,-2.2322179405644995,-2.1829135065485334,-2.2153985031036063,-2.258582488671278,-2.311220699807753,1.8046413954464469,2.047888612178464,1.9973008289704943,1.944658439257195
